,snapshot_id,Text,day,stress,sleep,anxiety,stress_imputed,sleep_imputed,anxiety_imputed
675,9503545953274412325,Had a bit of an adventure canvassing this weekend - took a detour to Northern Liberties only to come back down to South Philly. We got four commit to vote cards today for Governor Wolf and Senator Casey. We also met some misogynistic men who were silencing their wives ... but that''s another story . #PADems #GOTV #bluewave,2018-10-08,2.5,8.5,1.6666666666666667,True,True,True
676,9503545953274412325,"Fun times phonebanking with OFA - Pennsylvania @Bubblefish! Feeling accomplished connecting with voters in Chrissy Houlahan, Scott Wallace, and Susan Wild’s district and also like an overstuffed turkey from all the delicious food. Please disregard the completely staged photo op 😬 and come hang out with us next Wednesday!",2018-10-11,2.5,8.5,1.6666666666666667,True,True,True
677,9503545953274412325,Stuck in a forced goal setting meeting and all that's come through is how shitty the lab managers are where they are saying that they are telling staff they can't work on their personal development goals because the managers would fail to meet their budgetary goals if they offered more training...wtf?!?,2018-10-11,2.5,8.5,1.6666666666666667,True,True,True
678,9503545953274412325,The Southwest Airlines stewardess has been serenading us at both take off and landing - sweet home Chicago,2018-11-02,2.5,8.5,1.6666666666666667,True,True,True
679,9503545953274412325,I am boarded and sitting on a plane but the pilot is running half an hour late...wtf,2018-11-12,2.5,8.5,1.6666666666666667,True,True,True
216,9503545953274412325,I went to a captain’s meeting at our local police district because of the triple shooting and one homicide on federal and 15th last Thursday and all i got from the captain’s perspective is that it’s the DA’s fault because of decriminalization of marijuana and narcotics so that these drug dealers can’t be caught because they can’t get intent to sell charges...meanwhile upon further research crimes been going up even before Krasner took office and was at its highest by end of 2017. Good to know these are probably FOP members 😡,2018-11-15,2.5,8.5,1.6666666666666667,True,True,True
586,9503545953274412325,Nothing like a snow storm coming when you need to leave 😒 - original flight cancelled but there is one leaving two hours earlier - let's see if it will actually take off,2018-11-25,2.5,8.5,1.6666666666666667,True,True,True
680,9503545953274412325,After a 1.5 hour delay i finally landed in Philly 😒,2018-11-27,2.5,8.5,1.6666666666666667,True,True,True
681,9503545953274412325,To friends in IL: this man is suspected of murdering my friend’s uncle in Lyons - please share or contact the police about leads,2018-11-30,2.5,8.5,1.6666666666666667,True,True,True
59,9547248024793501451,This is the life. #weareinhawaii #gotmauied @drewbert222,2018-06-04,1.6,7.333333333333333,1.6,False,False,False
60,9547248024793501451,Jungle hiked!! #waihe’eridgetrail #weareinhawaii #wegotmauied @drewbert222,2018-06-05,1.4,7.75,1.6,False,False,False
61,9547248024793501451,Chill out! #ululanishawaiianshaveice #weareinhawaii #wegotmauied @drewbert222,2018-06-06,1.4,8.0,1.4,False,False,False
62,9547248024793501451,Wouldn’t even know how to filter a sunset like last night’s. #weareinhawaii #wegotmauied,2018-06-07,1.5,8.0,1.5,False,False,False
63,9547248024793501451,Haleakala National Park #weareinhawaii #wegotmauied @drewbert222,2018-06-08,1.6666666666666667,8.5,1.6666666666666667,False,False,False
64,9547248024793501451,Ali’i Kula Lavender farm #weareinhawaii #wegotmauied @drewbert222,2018-06-08,1.6666666666666667,8.5,1.6666666666666667,False,False,False
65,9547248024793501451,What better way to spend World Oceans Day than kayaking and snorkeling. Made friends with about a dozen sea turtles and an eel. #weareinhawaii #wegotmauied,2018-06-09,1.6,9.0,1.6,False,False,False
66,9547248024793501451,Wow Wow did not disappoint! The strawberry pineapple lemonade was delish! #wowowlemonade #weareinhawaii #wegotmauied,2018-06-10,1.8,9.0,1.6,False,False,False
67,9547248024793501451,Lava field hikes are the best when they end in quiet coral beaches. #laperousebay #hoapilitrail #weareinhawaii #wegotmauied @drewbert222,2018-06-10,1.8,9.0,1.6,False,False,False
68,9547248024793501451,Spent an amazing and exhausting day on the Road to Hana. This is just a small taste at our adventure.  Major props to @drewbert222 for driving that hair raising road. #weareinhawaii #wegotmauied,2018-06-12,2.0,9.0,1.8,False,False,False
144,9547248024793501451,You can’t tell it but these are our sad faces because we’re leaving Maui. Best vacation ever! See you in the a.m. Colorado! #weareinhawaii #wegotmauied @drewbert222,2018-06-14,1.75,9.0,1.5,False,False,False
736,9547248024793501451,Mom and Dad went to Maui and all I got was this shirt #siriusthedogstar #padfoot #partyanimal @drewbert222,2018-06-28,1.5,7.5,1.3333333333333333,False,False,False
257,9617395674519620181,Kaiya graduated!!! Off to JCCC this fall!,2018-05-18,2.4,8.75,2.0,True,True,True
258,9617395674519620181,Kaiya receiving her scholarship!!,2018-05-18,2.4,8.75,2.0,True,True,True
1955,9617395674519620181,"Got mom a mani/pedi today! Looks great, love you mom!",2018-05-30,2.4,8.75,2.0,True,True,True
1956,9617395674519620181,Going to see Aaron Lewis next weekend!,2018-08-27,2.4,8.75,2.0,True,True,True
1957,9617395674519620181,Had a great time at the Aaron Lewis concert last night,2018-09-03,2.4,8.75,2.0,True,True,True
1958,9617395674519620181,Working on the dolls for the haunted house this year buwahahahaha,2018-09-15,2.4,8.75,2.0,True,True,True
1959,9617395674519620181,Props are coming together for the haunted house garage =),2018-09-18,2.4,8.75,2.0,True,True,True
1960,9617395674519620181,360 video of the Living Room in our Haunted House,2018-11-05,2.4,8.75,2.0,True,True,True
1961,9617395674519620181,Our Turkey Day trip to McComb Mississippi!,2018-11-26,2.4,8.75,2.0,True,True,True
1962,9617395674519620181,Gage's band concert tonight after his basketball game,2019-02-15,2.4,8.75,2.0,True,True,True
1614,9618772807146534288,Our breakfast view from the Mamoni Valley Preserve in Panama - Experience Mamoni,2018-03-31,2.5,7.5,2.0,False,False,False
1210,9622025573216492542,And we are off to Disneyland! And to see cousins! Woohoo! She’s a wee bit excited :),2018-07-09,1.3333333333333333,8.666666666666666,1.3333333333333333,False,False,False
1211,9622025573216492542,McKenna has always been scared of the characters that she sees in the parks. Not anymore! She loved Mickey and Minnie and some princesses. More to come tomorrow 🙂 #mommydaughtertrip2018,2018-07-11,1.6666666666666667,8.5,1.5,False,False,False
1212,9622025573216492542,When in Iowa 🙂 🌽 🥩,2018-07-18,2.0,7.75,1.5,False,False,False
1213,9622025573216492542,3 years ago and this years visit to Disneyland 🙂 Just a little bit of a difference!,2018-07-21,2.6,7.666666666666667,2.0,False,False,False
1214,9622025573216492542,McKenna got to meet her teacher today and play in the classroom a little bit. She’s also enjoying her last day of wearing flip flops since she can’t wear them to school 🙂 First day tomorrow!,2018-08-08,2.8,7.5,2.4,False,False,False
1215,9622025573216492542,Had some great meetings with clients today in Richmond and got to take in some great views of the VA Capitol!,2018-08-23,2.708333333333333,7.875,2.1666666666666665,True,True,True
551,9622025573216492542,"Off to Savannah, work week starts early, very early, this week :(",2018-10-21,2.708333333333333,7.875,2.1666666666666665,True,True,True
480,9622025573216492542,Happy Anniversary Mark! Love you and see you when you get back! One of these years we can celebrate our anniversary on our anniversary - maybe our 20 year ;),2018-11-01,2.708333333333333,7.875,2.1666666666666665,True,True,True
1216,9622025573216492542,Vacation begins!,2018-11-18,2.708333333333333,7.875,2.1666666666666665,True,True,True
731,9633120381526577840,Photos by the very talented ð¸ John Jack Photography,2018-05-22,2.0,7.0,1.5,False,False,False
732,9633120381526577840,#EgoAlley,2018-05-26,2.0,7.0,1.6666666666666667,False,False,False
733,9633120381526577840,Serving you COLOR on this rainy Sunday afternoon.  Happy Pride month!  #LiveColorfully #SpreadLove #LoveMural,2018-06-03,2.3333333333333335,7.833333333333333,2.0,False,False,False
409,9633120381526577840,"120 burpees later (yay penalties) and after completely losing my shoe (👠) in thick AF mud, I can finally say I completed my first Spartan Race! Thank you Mike Villacreses for pushing me! #SpartanDC #Cinderella",2018-06-16,2.0,8.0,2.0,False,False,False
734,9633120381526577840,"DIRTY THIRTY. Happy birthday, Josh!",2018-06-17,1.6666666666666667,7.5,2.0,False,False,False
735,9633120381526577840,"Love, equality, unity... be proud, be loud! #kiehlspride",2018-06-24,1.6666666666666667,5.666666666666667,1.3333333333333333,False,False,False
440,9639828297748315944,It was a long day getting Meghan moved to Manhattan (Kansas State) today. She starts practicing with the marching band this week and starts her first year of Computer Engineering next week. I am so proud of everything she has accomplished so far and can't wait to see what she is able to do over the next 4 years.,2018-08-13,1.6666666666666667,8.0,1.3333333333333333,True,True,True
897,9677001521580130990,"For Deloitte Impact Day 2018, I am cycling to make an impact that matters. For many people in South Africa accessing Education and Economic opportunity is tough because they lack transport which is why I''m raising funds for bicycles.. Please consider any donation however big or small, it all adds up.",2018-05-30,2.0,8.75,2.0,False,False,False
898,9677001521580130990,Graduations in the rain are obviously the dream...,2018-06-22,2.0,9.0,2.0,False,False,False
94,9677001521580130990,"Because sometimes when you take a 12 mile walk, you need to ask a tourist to take your picture halfway through...",2018-07-08,2.0,7.291666666666666,2.0,True,True,True
587,9677001521580130990,"Because after southwest cancelling your flight last minute causing you to go on an impromptu 12 hour road trip to New York City, you really need to make sure your first stop is for pizza and beer",2018-07-24,2.0,7.291666666666666,2.0,True,True,True
95,9677001521580130990,Central Park - with the obligatory visit to the Balto Statue...,2018-07-25,2.0,7.291666666666666,2.0,True,True,True
96,9677001521580130990,"Sometimes when you go to New York City, you get to meet Idina Menzel at a stage door...",2018-07-27,2.0,7.291666666666666,2.0,True,True,True
97,9677001521580130990,Gotta visit where we first meet Serena Van der Woodsen and Lonely Boy in Gossip Girl...,2018-07-28,2.0,7.291666666666666,2.0,True,True,True
