status,valence,recency,LifeEventFamily,Anticipation,Intimacy,Scope,age,gender,shipley_vocab,shipley_abs,openness,conscientiousness,extraversion,agreeableness,neuroticism,pos_affect,neg_affect,stai_trait,psqi,education_level,anxiety
Ongoing,1,777,Local,Anticipated,1,1,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,2.25
Ongoing,1,777,Local,Anticipated,1,1,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,2.25
Ongoing,0,806,School,Anticipated,1,2,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,1.3330000000000002
Ongoing,0,806,School,Anticipated,1,2,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,1.3330000000000002
Ongoing,1,754,Health,Anticipated,2,3,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,3.0
Ongoing,0,783,Personal,Anticipated,1,3,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,2.333
Ongoing,0,799,Personal,Anticipated,1,3,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,1.8
Ongoing,1,781,Personal,Anticipated,1,3,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,2.25
Ongoing,1,779,Personal,Anticipated,1,3,38.0,Female,27.0,8.0,4.583333333,4.333333333,4.5,4.083333333,2.083333333,49.0,12.0,30.0,5.0,Graduate Degree,2.25
Ongoing,1,814,Personal,Anticipated,1,2,28.0,Male,34.0,22.0,2.666666667,4.5,3.0,3.5,1.4166666669999999,32.0,19.0,29.0,3.0,Graduate Degree,1.167
ended,0,866,Personal,Anticipated,1,2,31.0,Male,32.0,17.0,2.9166666666666696,3.4166666666666696,3.1666666666666696,2.9166666666666696,2.75,29.0,21.0,42.0,7.0,College Degree,1.8330000000000002
Ongoing,1,804,Personal,Unanticipated,2,2,30.0,Female,22.0,13.0,4.333333333,4.666666667,3.5,4.25,2.333333333,37.0,14.0,40.0,11.0,College Degree,2.333
Ongoing,0,816,Personal,Anticipated,1,2,48.0,Male,35.0,20.0,3.916666667,4.166666667,2.083333333,4.0,2.416666667,36.0,13.0,33.0,8.0,Graduate Degree,1.6
Ongoing,0,819,Personal,Anticipated,1,2,40.0,Female,28.0,12.0,3.5,2.75,3.0,3.166666667,1.8333333330000001,35.0,11.0,35.0,9.0,College Degree,1.857
ended,1,817,Personal,Anticipated,1,2,40.0,Female,28.0,12.0,3.5,2.75,3.0,3.166666667,1.8333333330000001,35.0,11.0,35.0,9.0,College Degree,1.0
Ongoing,0,813,School,Anticipated,1,2,40.0,Female,28.0,12.0,3.5,2.75,3.0,3.166666667,1.8333333330000001,35.0,11.0,35.0,9.0,College Degree,1.0
ended,1,824,Personal,Anticipated,2,2,40.0,Female,28.0,12.0,3.5,2.75,3.0,3.166666667,1.8333333330000001,35.0,11.0,35.0,9.0,College Degree,1.857
Ongoing,0,918,Local,Unanticipated,1,1,32.0,Male,30.0,16.0,3.916666667,4.083333333,3.333333333,4.666666667,1.75,33.0,12.0,28.0,6.0,College Degree,1.143
Ongoing,0,748,Local,Unanticipated,1,1,42.0,Male,36.0,15.0,3.833333333,3.083333333,3.666666667,3.666666667,3.166666667,29.0,13.0,46.0,6.0,College Degree,2.5
ended,0,743,Local,Unanticipated,1,1,42.0,Male,36.0,15.0,3.833333333,3.083333333,3.666666667,3.666666667,3.166666667,29.0,13.0,46.0,6.0,College Degree,1.5
Ongoing,1,731,Personal,Anticipated,2,2,42.0,Male,36.0,15.0,3.833333333,3.083333333,3.666666667,3.666666667,3.166666667,29.0,13.0,46.0,6.0,College Degree,1.0
Ongoing,0,730,Work,Unanticipated,3,3,42.0,Male,36.0,15.0,3.833333333,3.083333333,3.666666667,3.666666667,3.166666667,29.0,13.0,46.0,6.0,College Degree,1.0
Ongoing,0,731,Personal,Anticipated,2,2,42.0,Male,36.0,15.0,3.833333333,3.083333333,3.666666667,3.666666667,3.166666667,29.0,13.0,46.0,6.0,College Degree,1.0
Ongoing,0,729,Personal,Anticipated,1,3,42.0,Male,36.0,15.0,3.833333333,3.083333333,3.666666667,3.666666667,3.166666667,29.0,13.0,46.0,6.0,College Degree,1.0
Ongoing,1,757,Work,Unanticipated,2,3,42.0,Male,36.0,15.0,3.833333333,3.083333333,3.666666667,3.666666667,3.166666667,29.0,13.0,46.0,6.0,College Degree,1.6669999999999998
Ongoing,1,805,Personal,Unanticipated,2,2,55.0,Female,34.0,10.0,3.333333333,3.333333333,3.833333333,3.916666667,3.916666667,32.0,40.0,67.0,13.0,Graduate Degree,3.8
Ongoing,0,816,Local,Unanticipated,1,1,42.0,Male,35.0,18.0,3.5,4.0,4.083333333,4.083333333,1.5,45.0,14.0,28.0,5.0,Graduate Degree,1.0
Ongoing,1,790,Personal,Anticipated,2,2,26.0,Female,26.0,15.0,2.75,4.08333333333333,2.6666666666666696,3.5833333333333304,4.0,26.0,20.0,51.0,6.0,Graduate Degree,2.1430000000000002
ended,1,781,Personal,Anticipated,1,2,26.0,Female,26.0,15.0,2.75,4.08333333333333,2.6666666666666696,3.5833333333333304,4.0,26.0,20.0,51.0,6.0,Graduate Degree,2.0
Ongoing,0,924,Personal,Anticipated,2,2,28.0,Female,31.0,16.0,3.75,4.583333333,4.083333333,4.583333333,2.833333333,32.0,11.0,37.0,6.0,College Degree,2.8569999999999998
Ongoing,1,926,Personal,Unanticipated,2,2,28.0,Female,31.0,16.0,3.75,4.583333333,4.083333333,4.583333333,2.833333333,32.0,11.0,37.0,6.0,College Degree,2.8569999999999998
Ongoing,1,815,Personal,Unanticipated,2,2,24.0,Female,33.0,18.0,3.416666667,2.5,2.666666667,3.916666667,4.583333333,35.0,24.0,57.0,14.0,Graduate Degree,2.1430000000000002
Ongoing,1,812,Personal,Unanticipated,2,2,24.0,Female,33.0,18.0,3.416666667,2.5,2.666666667,3.916666667,4.583333333,35.0,24.0,57.0,14.0,Graduate Degree,2.1430000000000002
ended,1,907,Local,Anticipated,1,1,36.0,Male,34.0,16.0,4.833333333,3.75,4.75,3.416666667,2.333333333,35.0,16.0,41.0,8.0,College Degree,2.0
Ongoing,1,839,Local,Anticipated,1,1,42.0,Female,31.0,14.0,2.9166666666666696,3.25,4.33333333333333,3.3333333333333304,2.5,40.0,13.0,36.0,5.0,College Degree,1.857
Ongoing,0,813,Personal,Anticipated,2,2,42.0,Female,31.0,14.0,2.9166666666666696,3.25,4.33333333333333,3.3333333333333304,2.5,40.0,13.0,36.0,5.0,College Degree,2.667
Ongoing,0,805,Local,Anticipated,1,1,32.0,Male,38.0,16.0,4.25,3.25,2.833333333,3.75,2.666666667,27.0,19.0,43.0,6.0,Doctoral Degree,1.0
Ongoing,0,851,Personal,Unanticipated,2,2,36.0,Male,35.0,15.0,4.666666667,4.25,3.75,4.25,1.4166666669999999,37.0,10.0,23.0,7.0,College Degree,3.0
Ongoing,1,868,Personal,Unanticipated,2,2,36.0,Male,35.0,15.0,4.666666667,4.25,3.75,4.25,1.4166666669999999,37.0,10.0,23.0,7.0,College Degree,1.2
ended,0,859,Local,Anticipated,1,1,33.0,Male,31.0,14.0,2.916666667,4.833333333,4.5,3.916666667,2.0,42.0,17.0,27.0,7.0,College Degree,1.167
Ongoing,1,898,Local,Anticipated,1,1,28.0,Female,34.0,18.0,3.333333333,3.833333333,3.083333333,3.75,3.583333333,37.0,13.0,41.0,9.0,College Degree,2.167
Ongoing,0,806,Local,Anticipated,1,1,41.0,Female,31.0,14.0,4.33333333333333,4.75,3.5833333333333304,4.41666666666667,1.75,37.0,18.0,34.0,9.0,College Degree,1.857
Ongoing,0,808,School,Anticipated,1,2,41.0,Female,31.0,14.0,4.33333333333333,4.75,3.5833333333333304,4.41666666666667,1.75,37.0,18.0,34.0,9.0,College Degree,1.857
Ongoing,0,862,Personal,Anticipated,2,2,34.0,Male,35.0,20.0,4.08333333333333,4.33333333333333,2.6666666666666696,2.9166666666666696,2.6666666666666696,31.0,13.0,42.0,3.0,College Degree,1.571
Ongoing,0,896,Personal,Anticipated,1,2,57.0,Female,32.0,12.0,2.75,3.666666667,2.166666667,4.333333333,2.916666667,28.0,21.0,49.0,8.0,Graduate Degree,3.286
Ongoing,1,854,Local,Anticipated,1,1,40.0,Male,35.0,21.0,4.333333333,4.25,4.083333333,2.916666667,2.416666667,31.0,12.0,37.0,6.0,College Degree,1.6669999999999998
Ongoing,0,850,Local,Anticipated,1,1,35.0,Male,34.0,21.0,2.916666667,3.166666667,2.75,4.25,1.9166666669999999,34.0,25.0,35.0,5.0,College Degree,1.75
Ongoing,1,904,Personal,Anticipated,2,2,31.0,Male,36.0,20.0,4.75,4.5,3.416666667,4.5,1.0,37.0,13.0,23.0,5.0,Graduate Degree,1.8330000000000002
Ongoing,1,854,Health,Anticipated,2,3,50.0,Female,34.0,14.0,3.666666667,4.5,4.25,4.583333333,1.333333333,38.0,11.0,26.0,4.0,Graduate Degree,2.0
Ongoing,1,858,Health,Anticipated,2,3,50.0,Female,34.0,14.0,3.666666667,4.5,4.25,4.583333333,1.333333333,38.0,11.0,26.0,4.0,Graduate Degree,2.0
Ongoing,1,827,Health,Anticipated,2,3,50.0,Female,34.0,14.0,3.666666667,4.5,4.25,4.583333333,1.333333333,38.0,11.0,26.0,4.0,Graduate Degree,1.143
Ongoing,1,859,Health,Unanticipated,2,3,50.0,Female,34.0,14.0,3.666666667,4.5,4.25,4.583333333,1.333333333,38.0,11.0,26.0,4.0,Graduate Degree,2.0
Ongoing,0,828,Health,Unanticipated,2,3,50.0,Female,34.0,14.0,3.666666667,4.5,4.25,4.583333333,1.333333333,38.0,11.0,26.0,4.0,Graduate Degree,1.143
Ongoing,1,807,Health,Anticipated,2,3,36.0,Female,24.0,16.0,3.833333333,4.666666667,3.75,4.5,1.333333333,37.0,13.0,25.0,4.0,High School,1.3330000000000002
Ongoing,1,801,Personal,Unanticipated,2,2,36.0,Female,24.0,16.0,3.833333333,4.666666667,3.75,4.5,1.333333333,37.0,13.0,25.0,4.0,High School,1.8
Ongoing,1,798,Personal,Unanticipated,2,2,36.0,Female,24.0,16.0,3.833333333,4.666666667,3.75,4.5,1.333333333,37.0,13.0,25.0,4.0,High School,1.8
Ongoing,1,793,Personal,Unanticipated,2,2,36.0,Female,24.0,16.0,3.833333333,4.666666667,3.75,4.5,1.333333333,37.0,13.0,25.0,4.0,High School,1.5
Ongoing,1,807,Health,Unanticipated,2,3,36.0,Female,24.0,16.0,3.833333333,4.666666667,3.75,4.5,1.333333333,37.0,13.0,25.0,4.0,High School,1.3330000000000002
Ongoing,0,807,Health,Unanticipated,2,3,36.0,Female,24.0,16.0,3.833333333,4.666666667,3.75,4.5,1.333333333,37.0,13.0,25.0,4.0,High School,1.3330000000000002
Ongoing,1,800,Health,Unanticipated,2,3,36.0,Female,24.0,16.0,3.833333333,4.666666667,3.75,4.5,1.333333333,37.0,13.0,25.0,4.0,High School,1.8
Ongoing,0,890,Work,Unanticipated,3,3,33.0,Male,38.0,18.0,4.666666667,3.666666667,4.25,2.75,2.916666667,31.0,15.0,35.0,7.0,Graduate Degree,1.3330000000000002
Ongoing,0,726,School,Anticipated,1,2,37.0,Male,32.0,14.0,3.1666666666666696,2.75,2.5833333333333304,4.91666666666667,1.5833333333333302,34.0,18.0,36.0,5.0,Graduate Degree,1.714
Ongoing,0,754,Health,Unanticipated,2,3,37.0,Male,32.0,14.0,3.1666666666666696,2.75,2.5833333333333304,4.91666666666667,1.5833333333333302,34.0,18.0,36.0,5.0,Graduate Degree,1.8
Ongoing,0,799,Personal,Anticipated,1,3,36.0,Female,36.0,13.0,2.333333333,4.75,4.5,3.916666667,2.583333333,33.0,13.0,36.0,5.0,Graduate Degree,2.8
Ongoing,1,903,Personal,Anticipated,1,2,47.0,Female,35.0,20.0,4.5,4.583333333,3.916666667,4.25,1.6666666669999999,37.0,15.0,32.0,11.0,College Degree,1.167
Ongoing,1,856,Personal,Anticipated,1,2,47.0,Female,35.0,20.0,4.5,4.583333333,3.916666667,4.25,1.6666666669999999,37.0,15.0,32.0,11.0,College Degree,1.0
ended,1,803,Personal,Anticipated,1,2,28.0,Female,35.0,19.0,2.583333333,4.833333333,3.583333333,3.416666667,2.0,35.0,13.0,29.0,3.0,Graduate Degree,1.3330000000000002
Ongoing,0,741,Personal,Anticipated,2,3,28.0,Female,35.0,19.0,2.583333333,4.833333333,3.583333333,3.416666667,2.0,35.0,13.0,29.0,3.0,Graduate Degree,1.75
Ongoing,1,785,Personal,Anticipated,2,3,28.0,Female,35.0,19.0,2.583333333,4.833333333,3.583333333,3.416666667,2.0,35.0,13.0,29.0,3.0,Graduate Degree,1.2
Ongoing,1,758,Personal,Anticipated,2,3,28.0,Female,35.0,19.0,2.583333333,4.833333333,3.583333333,3.416666667,2.0,35.0,13.0,29.0,3.0,Graduate Degree,1.143
Ongoing,1,796,Financial,Anticipated,3,2,22.0,Female,30.0,13.0,3.916666667,3.5,3.333333333,4.333333333,3.25,37.0,19.0,40.0,6.0,College Degree,2.8
Ongoing,1,822,Personal,Anticipated,2,2,60.0,Female,38.0,18.0,4.08333333333333,4.41666666666667,3.5833333333333304,4.16666666666667,1.6666666666666698,43.0,12.0,24.0,13.0,Graduate Degree,1.571
ended,1,734,Personal,Anticipated,2,2,52.0,Female,34.0,16.0,4.0,3.5,3.083333333,4.5,1.6666666669999999,33.0,16.0,28.0,8.0,Graduate Degree,1.6669999999999998
Ongoing,0,782,Personal,Anticipated,2,2,52.0,Female,34.0,16.0,4.0,3.5,3.083333333,4.5,1.6666666669999999,33.0,16.0,28.0,8.0,Graduate Degree,2.2
Ongoing,0,835,Work,Anticipated,2,3,39.0,Female,36.0,12.0,4.916666667,3.166666667,2.416666667,3.916666667,3.666666667,26.0,18.0,43.0,7.0,Graduate Degree,1.143
ended,1,826,Personal,Anticipated,2,2,57.0,Male,35.0,16.0,4.0,4.166666667,3.666666667,4.833333333,2.0,36.0,15.0,33.0,7.0,College Degree,2.167
Ongoing,1,742,Personal,Unanticipated,2,2,30.0,Female,35.0,21.0,4.416666667,4.25,2.166666667,4.166666667,2.166666667,27.0,14.0,42.0,6.0,College Degree,1.714
ended,0,888,Personal,Anticipated,2,2,23.0,Male,38.0,18.0,4.583333333,3.416666667,3.75,4.583333333,2.916666667,44.0,21.0,36.0,4.0,College Degree,1.5
Ongoing,1,757,Financial,Anticipated,3,2,25.0,Female,34.0,17.0,3.5,4.25,4.166666667,3.916666667,3.75,31.0,18.0,42.0,9.0,Graduate Degree,2.833
Ongoing,0,868,Personal,Unanticipated,3,2,32.0,Male,32.0,17.0,3.583333333,4.25,3.583333333,3.083333333,2.75,27.0,20.0,45.0,10.0,College Degree,2.4290000000000003
Ongoing,0,868,Personal,Unanticipated,3,2,32.0,Male,32.0,17.0,3.583333333,4.25,3.583333333,3.083333333,2.75,27.0,20.0,45.0,10.0,College Degree,2.4290000000000003
Ongoing,1,802,Personal,Anticipated,1,3,34.0,Female,30.0,17.0,3.416666667,3.75,3.083333333,3.833333333,2.166666667,36.0,12.0,33.0,5.0,College Degree,2.5
Ongoing,0,773,Personal,Anticipated,1,3,34.0,Female,30.0,17.0,3.416666667,3.75,3.083333333,3.833333333,2.166666667,36.0,12.0,33.0,5.0,College Degree,2.4
Ongoing,1,753,Personal,Unanticipated,2,2,34.0,Female,30.0,17.0,3.416666667,3.75,3.083333333,3.833333333,2.166666667,36.0,12.0,33.0,5.0,College Degree,1.3330000000000002
Ongoing,1,772,Personal,Anticipated,2,2,34.0,Female,30.0,17.0,3.416666667,3.75,3.083333333,3.833333333,2.166666667,36.0,12.0,33.0,5.0,College Degree,2.4
Ongoing,1,778,Personal,Anticipated,2,2,34.0,Female,30.0,17.0,3.416666667,3.75,3.083333333,3.833333333,2.166666667,36.0,12.0,33.0,5.0,College Degree,2.0
Ongoing,1,799,Work,Anticipated,1,1,34.0,Female,30.0,17.0,3.416666667,3.75,3.083333333,3.833333333,2.166666667,36.0,12.0,33.0,5.0,College Degree,2.5
Ongoing,0,835,Personal,Anticipated,1,3,45.0,Female,34.0,14.0,3.5,4.666666667,4.166666667,4.416666667,2.333333333,33.0,13.0,38.0,9.0,College Degree,2.714
Ongoing,1,895,Personal,Anticipated,2,2,44.0,Female,35.0,18.0,3.5,4.25,4.33333333333333,3.25,1.08333333333333,39.0,12.0,25.0,8.0,Graduate Degree,1.0
Ongoing,1,707,Personal,Anticipated,2,2,34.0,Female,37.0,19.0,3.25,4.083333333,4.583333333,3.333333333,2.0,32.0,15.0,31.0,5.0,Graduate Degree,1.5
Ongoing,1,871,Personal,Unanticipated,2,2,33.0,Male,33.0,13.0,2.5,4.41666666666667,1.5833333333333302,4.58333333333333,1.33333333333333,31.0,18.0,35.0,4.0,College Degree,1.143
Ongoing,1,803,Personal,Unanticipated,2,2,30.0,Male,33.0,21.0,3.583333333,2.833333333,3.333333333,3.583333333,2.25,40.0,18.0,36.0,4.0,College Degree,1.8
Ongoing,1,895,Personal,Unanticipated,2,2,41.0,Male,33.0,15.0,4.083333333,3.25,3.583333333,4.083333333,2.333333333,35.0,13.0,31.0,5.0,Graduate Degree,2.333
Ongoing,0,936,Work,Unanticipated,1,2,29.0,Male,33.0,17.0,3.916666667,4.0,3.5,3.583333333,1.8333333330000001,41.0,21.0,34.0,5.0,College Degree,1.8
Ongoing,1,904,Work,Unanticipated,2,3,30.0,Male,38.0,16.0,3.583333333,3.75,4.333333333,3.666666667,1.9166666669999999,41.0,19.0,29.0,6.0,College Degree,1.6669999999999998
Ongoing,1,892,Work,Unanticipated,2,3,30.0,Male,38.0,16.0,3.583333333,3.75,4.333333333,3.666666667,1.9166666669999999,41.0,19.0,29.0,6.0,College Degree,1.6669999999999998
Ongoing,1,802,Work,Unanticipated,2,3,23.0,Male,29.0,18.0,3.75,4.25,3.916666667,4.25,2.166666667,42.0,19.0,30.0,5.0,College Degree,1.0
Ongoing,1,720,Personal,Unanticipated,1,2,26.0,Female,32.0,14.0,2.916666667,4.583333333,4.916666667,3.416666667,3.166666667,35.0,19.0,36.0,4.0,Graduate Degree,1.0
